DelayID,ShippingID,Reason,DelayDuration
35389,115100,Customs,9
35390,117046,Customs,9
35391,89499,Customs,4
35392,28715,Customs,8
35393,189567,Customs,8
35394,26657,Traffic,2
35395,107266,Customs,9
35396,9996,Logistics Issue,1
35397,173830,Logistics Issue,8
35398,175101,Weather,9
35399,140007,Logistics Issue,6
35400,52794,Weather,9
35401,136268,Logistics Issue,5
35402,128243,Traffic,8
35403,146763,Logistics Issue,9
35404,98834,Logistics Issue,5
35405,48081,Traffic,6
35406,40512,Weather,3
35407,184521,Weather,5
35408,24593,Logistics Issue,8
35409,33325,Logistics Issue,3
35410,104980,Traffic,1
35411,26804,Customs,3
35412,20673,Weather,3
35413,157123,Weather,2
35414,195678,Logistics Issue,6
35415,141168,Logistics Issue,9
35416,151027,Logistics Issue,1
35417,36485,Traffic,9
35418,9970,Logistics Issue,3
35419,99627,Weather,8
35420,145424,Logistics Issue,4
35421,105766,Customs,7
35422,194246,Weather,1
35423,192214,Customs,7
35424,40845,Logistics Issue,1
35425,98967,Logistics Issue,9
35426,4147,Logistics Issue,5
35427,116374,Traffic,7
35428,52774,Traffic,8
35429,7629,Customs,6
35430,77375,Weather,6
35431,157967,Traffic,5
35432,58361,Logistics Issue,6
35433,18784,Traffic,2
35434,174770,Customs,7
35435,86337,Weather,5
35436,102861,Logistics Issue,4
35437,117486,Traffic,5
35438,152687,Logistics Issue,6
35439,115306,Weather,7
35440,74753,Weather,3
35441,48423,Customs,2
35442,161944,Weather,4
35443,91178,Weather,2
35444,152325,Traffic,5
35445,11355,Traffic,2
35446,9010,Weather,3
35447,170273,Traffic,8
35448,101103,Logistics Issue,8
35449,122990,Customs,5
35450,170320,Customs,6
35451,32773,Customs,5
35452,175146,Traffic,6
35453,106729,Weather,2
35454,82768,Traffic,6
35455,191797,Weather,4
35456,20877,Customs,5
35457,89517,Weather,7
35458,23030,Logistics Issue,5
35459,187327,Customs,2
35460,178373,Customs,9
35461,139845,Traffic,4
35462,89483,Logistics Issue,5
35463,126687,Traffic,2
35464,55094,Logistics Issue,9
35465,166587,Traffic,8
35466,105192,Traffic,1
35467,4942,Customs,1
35468,110492,Traffic,4
35469,88263,Traffic,2
35470,36301,Customs,5
35471,90303,Weather,6
35472,150999,Customs,8
35473,178993,Customs,8
35474,129762,Traffic,1
35475,46673,Traffic,3
35476,39397,Logistics Issue,7
35477,88706,Logistics Issue,2
35478,2184,Weather,2
35479,151881,Logistics Issue,1
35480,172420,Traffic,1
35481,67986,Weather,6
35482,2615,Traffic,3
35483,96036,Customs,4
35484,44166,Customs,6
35485,30613,Weather,9
35486,122830,Customs,5
35487,126200,Logistics Issue,3
35488,149439,Traffic,3
35489,4732,Weather,2
35490,57981,Traffic,3
35491,89291,Logistics Issue,6
35492,183079,Customs,2
35493,145193,Traffic,9
35494,68180,Weather,5
35495,34586,Weather,7
35496,187792,Customs,9
35497,101298,Weather,7
35498,36837,Weather,7
35499,186345,Customs,6
35500,130827,Logistics Issue,4
35501,50142,Customs,3
35502,40337,Logistics Issue,6
35503,79051,Logistics Issue,5
35504,26639,Customs,4
35505,190233,Traffic,5
35506,167888,Weather,1
35507,31254,Traffic,7
35508,140178,Traffic,6
35509,156995,Traffic,8
35510,57883,Customs,6
35511,117659,Weather,9
35512,10263,Weather,6
35513,190014,Traffic,5
35514,23686,Weather,3
35515,148115,Customs,8
35516,103916,Customs,9
35517,121796,Weather,7
35518,94306,Weather,5
35519,129891,Weather,6
35520,131438,Customs,4
35521,148242,Customs,8
35522,124437,Logistics Issue,1
35523,173886,Customs,3
35524,151929,Traffic,1
35525,185481,Logistics Issue,5
35526,46516,Weather,6
35527,11700,Weather,8
35528,183250,Customs,1
35529,39790,Logistics Issue,5
35530,56474,Logistics Issue,3
35531,116135,Customs,9
35532,88178,Customs,5
35533,107491,Logistics Issue,1
35534,9359,Logistics Issue,4
35535,142411,Traffic,3
35536,189347,Traffic,4
35537,106355,Traffic,7
35538,114775,Logistics Issue,7
35539,119486,Weather,9
35540,172765,Traffic,5
35541,52353,Customs,5
35542,111659,Logistics Issue,2
35543,93055,Traffic,8
35544,31605,Traffic,4
35545,133370,Logistics Issue,7
35546,5063,Logistics Issue,9
35547,168169,Traffic,2
35548,140089,Customs,6
35549,155062,Traffic,9
35550,88760,Logistics Issue,7
35551,152477,Customs,1
35552,184671,Weather,3
35553,126060,Customs,9
35554,170760,Weather,8
35555,45437,Customs,4
35556,138478,Traffic,8
35557,32983,Customs,3
35558,14478,Weather,9
35559,97132,Logistics Issue,7
35560,92236,Logistics Issue,2
35561,30178,Traffic,8
35562,112914,Customs,9
35563,56364,Logistics Issue,3
35564,180290,Logistics Issue,6
35565,22253,Traffic,2
35566,145983,Logistics Issue,7
35567,93186,Weather,6
35568,186260,Weather,5
35569,8701,Logistics Issue,5
35570,78333,Weather,3
35571,49674,Customs,8
35572,123714,Traffic,8
35573,68372,Logistics Issue,6
35574,128022,Weather,3
35575,191851,Logistics Issue,4
35576,118405,Traffic,6
35577,137353,Traffic,5
35578,27521,Weather,3
35579,171997,Weather,4
35580,176961,Traffic,2
35581,11019,Weather,3
35582,184290,Weather,4
35583,20089,Traffic,4
35584,1071,Logistics Issue,3
35585,94956,Traffic,4
35586,60856,Logistics Issue,4
35587,108830,Traffic,2
35588,11838,Weather,3
35589,14313,Logistics Issue,1
35590,186936,Traffic,8
35591,164591,Traffic,7
35592,196233,Weather,2
35593,36723,Traffic,3
35594,142231,Weather,1
35595,32,Logistics Issue,1
35596,18633,Customs,7
35597,57615,Weather,1
35598,30093,Logistics Issue,8
35599,129621,Traffic,2
35600,2565,Customs,6
35601,100157,Traffic,7
35602,164933,Weather,3
35603,66909,Weather,2
35604,24176,Logistics Issue,9
35605,98495,Logistics Issue,6
35606,191980,Customs,4
35607,162595,Logistics Issue,8
35608,61376,Weather,8
35609,127047,Traffic,7
35610,60392,Weather,3
35611,70303,Logistics Issue,6
35612,190853,Weather,7
35613,31622,Logistics Issue,8
35614,110661,Traffic,1
35615,136735,Customs,6
35616,180968,Traffic,5
35617,143962,Customs,2
35618,115777,Weather,2
35619,17812,Logistics Issue,6
35620,38576,Weather,1
35621,167228,Weather,8
35622,52566,Logistics Issue,2
35623,14398,Customs,3
35624,37528,Logistics Issue,5
35625,74808,Logistics Issue,2
35626,79179,Traffic,6
35627,61518,Weather,6
35628,58888,Logistics Issue,4
35629,18714,Weather,8
35630,133708,Traffic,1
35631,100643,Customs,8
35632,34347,Weather,7
35633,102271,Logistics Issue,1
35634,118006,Traffic,2
35635,189387,Weather,4
35636,47165,Logistics Issue,1
35637,58603,Logistics Issue,2
35638,160625,Traffic,7
35639,135535,Traffic,9
35640,132050,Logistics Issue,2
35641,92754,Logistics Issue,5
35642,31124,Logistics Issue,7
35643,9009,Traffic,6
35644,152793,Customs,4
35645,193913,Weather,8
35646,49503,Weather,7
35647,102424,Traffic,4
35648,83631,Logistics Issue,5
35649,93999,Customs,4
35650,48277,Customs,5
35651,32093,Customs,5
35652,73797,Customs,5
35653,143839,Traffic,7
35654,73880,Customs,5
35655,48168,Logistics Issue,2
35656,75736,Weather,5
35657,181152,Weather,1
35658,196084,Logistics Issue,2
35659,5676,Logistics Issue,4
35660,194730,Traffic,3
35661,111487,Traffic,8
35662,34899,Weather,9
35663,38974,Customs,6
35664,17866,Customs,7
35665,78452,Traffic,9
35666,152841,Customs,6
35667,18182,Weather,9
35668,119225,Weather,4
35669,105144,Customs,3
35670,105550,Customs,6
35671,95365,Weather,5
35672,144589,Customs,2
35673,177137,Traffic,6
35674,185640,Weather,2
35675,14068,Customs,7
35676,64044,Traffic,5
35677,9838,Customs,2
35678,115079,Traffic,2
35679,45034,Traffic,5
35680,86833,Logistics Issue,4
35681,51145,Customs,1
35682,8969,Logistics Issue,9
35683,148780,Weather,4
35684,43431,Weather,3
35685,22065,Logistics Issue,8
35686,184472,Customs,4
35687,27990,Logistics Issue,3
35688,87170,Customs,6
35689,194801,Logistics Issue,2
35690,165887,Weather,6
35691,5290,Customs,7
35692,75666,Customs,9
35693,124429,Customs,5
35694,65809,Customs,7
35695,189776,Traffic,9
35696,153669,Logistics Issue,7
35697,105855,Weather,8
35698,174579,Traffic,3
35699,90870,Traffic,3
35700,118956,Logistics Issue,2
35701,28513,Logistics Issue,6
35702,173616,Traffic,2
35703,141203,Customs,6
35704,127470,Logistics Issue,4
35705,193768,Customs,1
35706,88533,Logistics Issue,1
35707,137090,Logistics Issue,1
35708,83636,Logistics Issue,3
35709,163843,Traffic,5
35710,190514,Traffic,3
35711,135441,Logistics Issue,4
35712,51429,Logistics Issue,4
35713,2309,Weather,8
35714,131808,Traffic,3
35715,7516,Weather,6
35716,25056,Logistics Issue,4
35717,182731,Traffic,6
35718,19538,Customs,9
35719,73487,Traffic,5
35720,106200,Logistics Issue,1
35721,96648,Customs,3
35722,195211,Logistics Issue,9
35723,2840,Customs,9
35724,194266,Logistics Issue,1
35725,43189,Logistics Issue,1
35726,159790,Traffic,3
35727,185822,Weather,3
35728,31448,Weather,3
35729,108153,Customs,8
35730,125169,Logistics Issue,2
35731,169253,Weather,4
35732,187448,Logistics Issue,1
35733,114317,Customs,1
35734,182595,Logistics Issue,5
35735,158065,Customs,7
35736,78492,Logistics Issue,9
35737,37540,Customs,4
35738,181089,Customs,5
35739,116194,Traffic,1
35740,108162,Logistics Issue,9
35741,85108,Customs,5
35742,118092,Logistics Issue,3
35743,85434,Logistics Issue,6
35744,186613,Weather,5
35745,160243,Weather,5
35746,130660,Weather,9
35747,12596,Weather,1
35748,185037,Traffic,7
35749,136442,Customs,5
35750,61195,Customs,5
35751,72840,Customs,4
35752,130783,Customs,9
35753,86454,Weather,7
35754,113574,Customs,6
35755,4552,Logistics Issue,7
35756,102915,Traffic,5
35757,7833,Traffic,7
35758,107327,Logistics Issue,2
35759,84336,Customs,5
35760,161350,Customs,6
35761,187217,Logistics Issue,4
35762,6884,Traffic,8
35763,47101,Logistics Issue,5
35764,176453,Customs,3
35765,45712,Logistics Issue,4
35766,40317,Logistics Issue,9
35767,1888,Logistics Issue,8
35768,134429,Weather,2
35769,190562,Traffic,4
35770,97852,Weather,6
35771,193293,Logistics Issue,8
35772,121684,Weather,1
35773,78306,Customs,3
35774,34711,Customs,2
35775,12049,Traffic,7
35776,169656,Customs,1
35777,51672,Traffic,8
35778,172739,Weather,8
35779,118079,Logistics Issue,6
35780,58975,Traffic,5
35781,174221,Weather,7
35782,156698,Customs,6
35783,80015,Traffic,9
35784,4651,Traffic,2
35785,174820,Weather,3
35786,123070,Logistics Issue,5
35787,10970,Logistics Issue,1
35788,6152,Customs,9
35789,121984,Traffic,7
35790,2755,Logistics Issue,7
35791,130089,Weather,1
35792,123528,Customs,9
35793,20556,Traffic,4
35794,98274,Logistics Issue,8
35795,160759,Weather,6
35796,73058,Logistics Issue,5
35797,24426,Customs,2
35798,27501,Weather,3
35799,56984,Customs,2
35800,34825,Weather,9
35801,29668,Customs,2
35802,33455,Customs,6
35803,10641,Traffic,5
35804,165912,Traffic,3
35805,168884,Weather,2
35806,83105,Weather,9
35807,194939,Logistics Issue,8
35808,73411,Traffic,4
35809,103742,Logistics Issue,1
35810,74480,Logistics Issue,9
35811,51309,Weather,9
35812,140044,Weather,9
35813,69371,Customs,6
35814,137490,Weather,2
35815,112318,Logistics Issue,4
35816,29791,Customs,4
35817,185563,Customs,2
35818,11445,Logistics Issue,4
35819,160282,Traffic,6
35820,64226,Weather,6
35821,8118,Customs,8
35822,11119,Weather,3
35823,132885,Traffic,1
35824,58761,Customs,2
35825,14719,Weather,5
35826,172113,Logistics Issue,3
35827,72998,Traffic,4
35828,123513,Customs,6
35829,171943,Weather,9
35830,89036,Traffic,4
35831,1198,Traffic,5
35832,12442,Weather,9
35833,156942,Logistics Issue,1
35834,98516,Traffic,4
35835,173071,Weather,9
35836,41847,Weather,5
35837,135066,Customs,9
35838,121182,Traffic,9
35839,53279,Traffic,4
35840,136693,Weather,6
35841,144429,Traffic,9
35842,38329,Traffic,8
35843,6017,Logistics Issue,1
35844,55218,Logistics Issue,8
35845,39816,Weather,3
35846,136482,Traffic,9
35847,174474,Logistics Issue,7
35848,108528,Customs,9
35849,20292,Logistics Issue,7
35850,167371,Customs,7
35851,101505,Customs,5
35852,116694,Logistics Issue,2
35853,54145,Logistics Issue,6
35854,32646,Logistics Issue,8
35855,24225,Traffic,5
35856,113770,Traffic,3
35857,22432,Weather,5
35858,175429,Logistics Issue,9
35859,10212,Traffic,6
35860,36389,Weather,9
35861,10292,Logistics Issue,2
35862,28961,Traffic,4
35863,15036,Traffic,1
35864,75237,Weather,6
35865,65282,Weather,2
35866,39371,Weather,4
35867,1098,Traffic,5
35868,146998,Traffic,6
35869,172071,Weather,4
35870,102878,Logistics Issue,4
35871,42101,Traffic,1
35872,171604,Weather,6
35873,191617,Weather,9
35874,118769,Weather,3
35875,169248,Traffic,7
35876,142671,Customs,5
35877,94743,Logistics Issue,7
35878,82781,Traffic,5
35879,129038,Logistics Issue,4
35880,173841,Customs,9
35881,153630,Customs,4
35882,37526,Logistics Issue,2
35883,25678,Logistics Issue,7
35884,131725,Customs,9
35885,10933,Customs,7
35886,113499,Logistics Issue,4
35887,119290,Traffic,6
35888,134942,Logistics Issue,1
35889,178301,Traffic,6
35890,120229,Logistics Issue,7
35891,130395,Customs,6
35892,36801,Weather,4
35893,56871,Customs,6
35894,156246,Traffic,5
35895,32496,Weather,8
35896,141376,Weather,1
35897,81670,Logistics Issue,3
35898,121149,Weather,4
35899,189319,Traffic,7
35900,59369,Weather,1
35901,134439,Customs,7
35902,180519,Traffic,8
35903,155456,Logistics Issue,5
35904,156773,Weather,1
35905,17617,Traffic,2
35906,131313,Customs,5
35907,160540,Traffic,9
35908,122522,Weather,1
35909,104273,Logistics Issue,3
35910,159180,Logistics Issue,3
35911,158040,Weather,3
35912,170559,Logistics Issue,2
35913,56025,Traffic,3
35914,64051,Customs,4
35915,133295,Traffic,7
35916,195246,Customs,6
35917,69579,Customs,9
35918,33632,Customs,5
35919,120166,Traffic,2
35920,106183,Customs,9
35921,46958,Traffic,1
35922,81519,Traffic,2
35923,9270,Customs,3
35924,141433,Weather,1
35925,167273,Traffic,4
35926,72158,Traffic,5
35927,154361,Weather,2
35928,185619,Traffic,9
35929,178423,Weather,5
35930,140679,Traffic,6
35931,120148,Weather,5
35932,82319,Traffic,1
35933,99714,Traffic,2
35934,79380,Customs,2
35935,146591,Customs,6
35936,186116,Customs,8
35937,61318,Weather,4
35938,129196,Weather,2
35939,26,Customs,7
35940,186662,Traffic,4
35941,94697,Logistics Issue,1
35942,72645,Customs,2
35943,108471,Traffic,1
35944,46234,Traffic,3
35945,98278,Traffic,1
35946,123976,Traffic,7
35947,59328,Weather,2
35948,120541,Weather,6
35949,96281,Logistics Issue,9
35950,40159,Logistics Issue,4
35951,47912,Customs,5
35952,122263,Customs,2
35953,162435,Traffic,6
35954,155942,Weather,6
35955,52404,Customs,8
35956,48845,Weather,5
35957,4989,Weather,7
35958,100040,Logistics Issue,1
35959,128789,Logistics Issue,1
35960,190270,Logistics Issue,1
35961,151618,Logistics Issue,9
35962,157936,Traffic,9
35963,94497,Customs,7
35964,75962,Traffic,8
35965,169334,Customs,9
35966,167335,Traffic,6
35967,8004,Logistics Issue,9
35968,1865,Weather,5
35969,92835,Weather,6
35970,127405,Traffic,2
35971,87921,Logistics Issue,6
35972,94640,Weather,2
35973,159651,Logistics Issue,5
35974,163728,Customs,5
35975,27066,Customs,7
35976,129593,Customs,8
35977,144775,Traffic,7
35978,180781,Weather,4
35979,100658,Weather,9
35980,13389,Weather,2
35981,160651,Weather,2
35982,39531,Traffic,6
35983,1908,Customs,5
35984,32448,Customs,6
35985,51799,Traffic,1
35986,73672,Weather,9
35987,47265,Traffic,5
35988,159579,Logistics Issue,8
35989,184119,Customs,1
35990,86494,Logistics Issue,8
35991,20815,Logistics Issue,8
35992,86554,Logistics Issue,1
35993,179284,Logistics Issue,9
35994,38463,Traffic,3
35995,119381,Traffic,6
35996,71231,Weather,9
35997,100121,Customs,3
35998,54070,Logistics Issue,5
35999,3083,Customs,7
36000,145607,Traffic,2
36001,110848,Weather,1
36002,103773,Traffic,4
36003,26937,Customs,9
36004,191790,Weather,3
36005,92112,Weather,8
36006,41710,Logistics Issue,9
36007,126756,Traffic,1
36008,51673,Logistics Issue,2
36009,26353,Weather,2
36010,159194,Logistics Issue,1
36011,192197,Logistics Issue,3
36012,133314,Weather,9
36013,159414,Logistics Issue,3
36014,33841,Traffic,3
36015,33355,Customs,6
36016,115253,Weather,5
36017,38954,Traffic,9
36018,19611,Customs,9
36019,72322,Traffic,8
36020,65892,Logistics Issue,8
36021,114932,Customs,3
36022,77211,Weather,1
36023,9737,Logistics Issue,4
36024,85284,Weather,9
36025,145049,Traffic,1
36026,179318,Traffic,3
36027,86600,Logistics Issue,3
36028,103640,Traffic,4
36029,60682,Customs,2
36030,31830,Logistics Issue,2
36031,146991,Weather,4
36032,185237,Traffic,2
36033,178314,Traffic,7
36034,101838,Weather,5
36035,110669,Customs,6
36036,113138,Traffic,6
36037,28861,Customs,6
36038,128433,Logistics Issue,6
36039,12885,Weather,8
36040,140059,Customs,6
36041,186061,Weather,5
36042,137210,Weather,4
36043,54992,Traffic,1
36044,85711,Customs,8
36045,22361,Weather,5
36046,29823,Traffic,9
36047,68221,Traffic,3
36048,59654,Weather,4
36049,98378,Traffic,7
36050,143395,Traffic,8
36051,108607,Weather,4
36052,9364,Logistics Issue,2
36053,38229,Traffic,4
36054,153092,Weather,5
36055,29686,Traffic,7
36056,83165,Customs,2
36057,138770,Weather,7
36058,16599,Traffic,8
36059,21752,Weather,2
36060,46700,Customs,3
36061,143051,Logistics Issue,7
36062,45478,Traffic,2
36063,180142,Traffic,1
36064,137970,Traffic,8
36065,63569,Traffic,2
36066,11713,Traffic,1
36067,122741,Traffic,3
36068,71774,Traffic,5
36069,57302,Traffic,2
36070,183091,Traffic,1
36071,133627,Logistics Issue,6
36072,165471,Traffic,2
36073,171034,Weather,8
36074,196663,Customs,7
36075,21810,Logistics Issue,9
36076,81290,Traffic,4
36077,140830,Customs,5
36078,142617,Customs,5
36079,102058,Weather,9
36080,119934,Weather,9
36081,167843,Logistics Issue,8
36082,111028,Weather,3
36083,125643,Customs,5
36084,64586,Weather,1
36085,176772,Weather,8
36086,134522,Traffic,3
36087,140710,Customs,8
36088,94887,Customs,1
36089,58517,Customs,9
36090,161561,Traffic,3
36091,75051,Logistics Issue,5
36092,137115,Customs,5
36093,92523,Customs,9
36094,34170,Traffic,3
36095,11816,Customs,1
36096,86858,Weather,8
36097,51286,Logistics Issue,1
36098,125154,Weather,4
36099,114220,Weather,3
36100,6281,Weather,6
36101,196535,Traffic,5
36102,64685,Customs,7
36103,170785,Weather,7
36104,69635,Logistics Issue,1
36105,86551,Logistics Issue,4
36106,107537,Weather,5
36107,184649,Customs,2
36108,35537,Logistics Issue,6
36109,116,Customs,5
36110,69285,Traffic,7
36111,107826,Customs,9
36112,16213,Weather,8
36113,154534,Customs,6
36114,79959,Weather,3
36115,161266,Customs,4
36116,87344,Traffic,5
36117,142265,Logistics Issue,1
36118,54728,Logistics Issue,3
36119,31539,Traffic,3
36120,98831,Traffic,3
36121,46840,Traffic,7
36122,64391,Weather,7
36123,99581,Traffic,6
36124,5016,Logistics Issue,6
36125,121077,Weather,3
36126,57576,Traffic,1
36127,92660,Traffic,4
36128,137727,Logistics Issue,9
36129,157539,Logistics Issue,4
36130,161825,Weather,7
36131,104528,Logistics Issue,1
36132,185768,Traffic,2
36133,158457,Logistics Issue,5
36134,78195,Logistics Issue,5
36135,100000,Logistics Issue,1
36136,3789,Traffic,6
36137,17114,Traffic,2
36138,49726,Logistics Issue,5
36139,4285,Logistics Issue,6
36140,52101,Weather,2
36141,157283,Customs,8
36142,99096,Customs,9
36143,106998,Customs,3
36144,2440,Weather,2
36145,92485,Weather,7
36146,104543,Logistics Issue,7
36147,169423,Weather,7
36148,167617,Weather,3
36149,46210,Traffic,6
36150,126348,Logistics Issue,1
36151,163670,Traffic,3
36152,3832,Logistics Issue,9
36153,44493,Logistics Issue,2
36154,65887,Traffic,7
36155,76264,Traffic,3
36156,36279,Logistics Issue,8
36157,6349,Traffic,6
36158,165727,Weather,1
36159,168880,Logistics Issue,8
36160,174664,Customs,8
36161,26683,Customs,7
36162,187310,Logistics Issue,4
36163,70170,Weather,8
36164,30351,Weather,8
36165,167300,Logistics Issue,1
36166,41504,Logistics Issue,8
36167,54766,Traffic,5
36168,97151,Weather,9
36169,152207,Logistics Issue,1
36170,120012,Weather,2
36171,195097,Traffic,1
36172,82266,Customs,8
36173,39372,Weather,8
36174,46075,Logistics Issue,5
36175,62012,Logistics Issue,4
36176,190726,Weather,2
36177,165819,Logistics Issue,2
36178,96384,Customs,3
36179,2801,Weather,7
36180,57777,Customs,1
36181,149153,Traffic,7
36182,67460,Customs,7
36183,42015,Weather,1
36184,115142,Logistics Issue,9
36185,91497,Logistics Issue,6
36186,170471,Logistics Issue,1
36187,128047,Traffic,3
36188,106995,Weather,7
36189,185884,Traffic,8
36190,182587,Weather,1
36191,168211,Weather,9
36192,150173,Traffic,2
36193,191032,Customs,5
36194,136725,Logistics Issue,5
36195,67279,Customs,6
36196,113388,Customs,1
36197,15483,Weather,8
36198,126309,Customs,2
36199,185488,Weather,4
36200,2493,Logistics Issue,7
36201,100188,Traffic,5
36202,143864,Traffic,8
36203,149589,Traffic,5
36204,155130,Logistics Issue,1
36205,95410,Customs,3
36206,189975,Traffic,2
36207,164594,Customs,9
36208,82213,Customs,7
36209,127849,Customs,6
36210,170763,Customs,3
36211,12170,Customs,5
36212,28091,Customs,6
36213,117198,Customs,6
36214,69228,Traffic,3
36215,40298,Logistics Issue,4
36216,175155,Customs,2
36217,102113,Weather,9
36218,156596,Logistics Issue,6
36219,189261,Weather,1
36220,41124,Traffic,2
36221,40246,Traffic,8
36222,151170,Traffic,6
36223,137056,Weather,8
36224,144268,Traffic,7
36225,81115,Traffic,1
36226,131609,Logistics Issue,5
36227,66277,Customs,3
36228,94467,Traffic,4
36229,143406,Weather,3
36230,161598,Weather,5
36231,42456,Customs,6
36232,192092,Traffic,8
36233,101125,Weather,9
36234,23706,Traffic,9
36235,79928,Traffic,2
36236,148942,Customs,5
36237,145111,Logistics Issue,8
36238,113522,Logistics Issue,7
36239,32219,Customs,4
36240,122009,Customs,2
36241,156796,Logistics Issue,9
36242,8733,Weather,8
36243,1766,Traffic,1
36244,112249,Traffic,3
36245,49428,Traffic,6
36246,164013,Weather,3
36247,170240,Logistics Issue,9
36248,126517,Traffic,8
36249,84385,Weather,4
36250,152783,Logistics Issue,4
36251,738,Logistics Issue,9
36252,55599,Logistics Issue,7
36253,163778,Weather,7
36254,149339,Weather,1
36255,23553,Weather,4
36256,167769,Traffic,3
36257,145037,Traffic,6
36258,146707,Weather,6
36259,5763,Traffic,6
36260,185283,Weather,2
36261,145560,Weather,7
36262,56239,Traffic,8
36263,101022,Customs,1
36264,78844,Traffic,9
36265,32650,Weather,5
36266,92381,Traffic,3
36267,131567,Weather,1
36268,36944,Weather,6
36269,151114,Customs,1
36270,43490,Traffic,5
36271,8769,Weather,4
36272,58425,Traffic,3
36273,20623,Customs,3
36274,86209,Customs,5
36275,9341,Logistics Issue,5
36276,107387,Weather,6
36277,50179,Logistics Issue,3
36278,122608,Traffic,9
36279,99955,Traffic,5
36280,167448,Weather,6
36281,79127,Customs,3
36282,144507,Traffic,9
36283,166809,Traffic,8
36284,185057,Customs,7
36285,75555,Customs,5
36286,172873,Weather,5
36287,155971,Traffic,4
36288,81436,Weather,4
36289,5444,Traffic,9
36290,26609,Traffic,6
36291,21184,Logistics Issue,9
36292,176987,Logistics Issue,5
36293,66220,Customs,6
36294,175815,Logistics Issue,3
36295,192742,Customs,6
36296,10559,Logistics Issue,2
36297,63679,Weather,8
36298,60597,Customs,2
36299,113163,Weather,2
36300,192469,Weather,5
36301,183542,Weather,4
36302,3521,Customs,8
36303,101531,Traffic,9
36304,191673,Logistics Issue,8
36305,192475,Weather,2
36306,3798,Customs,1
36307,37963,Customs,3
36308,54384,Weather,7
36309,160062,Logistics Issue,2
36310,156562,Logistics Issue,9
36311,40886,Customs,2
36312,107305,Weather,6
36313,71352,Weather,9
36314,105580,Weather,2
36315,115035,Logistics Issue,7
36316,190567,Logistics Issue,1
36317,18899,Logistics Issue,7
36318,122434,Customs,2
36319,141428,Logistics Issue,3
36320,85931,Logistics Issue,3
36321,72715,Logistics Issue,1
36322,155942,Logistics Issue,6
36323,174417,Traffic,1
36324,181955,Logistics Issue,2
36325,124487,Traffic,7
36326,143135,Weather,9
36327,127824,Traffic,3
36328,195740,Logistics Issue,9
36329,131071,Weather,7
36330,98323,Logistics Issue,6
36331,136362,Logistics Issue,8
36332,310,Traffic,9
36333,140044,Logistics Issue,1
36334,101370,Traffic,8
36335,619,Logistics Issue,9
36336,31566,Traffic,7
36337,26198,Weather,8
36338,7209,Logistics Issue,5
36339,135694,Customs,8
36340,157924,Weather,1
36341,14324,Customs,6
36342,115399,Logistics Issue,5
36343,151344,Logistics Issue,3
36344,127453,Customs,4
36345,24246,Logistics Issue,3
36346,29762,Traffic,4
36347,79438,Weather,2
36348,100442,Customs,9
36349,169294,Customs,5
36350,73357,Weather,1
36351,141120,Customs,5
36352,79082,Weather,3
36353,157782,Weather,1
36354,149326,Logistics Issue,2
36355,4141,Logistics Issue,6
36356,72097,Logistics Issue,9
36357,81526,Weather,9
36358,152306,Logistics Issue,5
36359,153860,Customs,4
36360,169444,Customs,6
36361,145481,Customs,8
36362,86337,Logistics Issue,7
36363,173532,Weather,6
36364,39071,Customs,1
36365,109202,Logistics Issue,8
36366,128086,Weather,1
36367,87141,Customs,8
36368,96724,Logistics Issue,2
36369,108758,Traffic,9
36370,143350,Weather,3
36371,47636,Logistics Issue,2
36372,135967,Customs,4
36373,10699,Traffic,9
36374,63634,Logistics Issue,3
36375,146965,Logistics Issue,4
36376,139606,Weather,4
36377,63988,Customs,6
36378,126404,Weather,8
36379,165114,Weather,6
36380,18894,Customs,8
36381,137837,Logistics Issue,3
36382,78543,Traffic,1
36383,14789,Traffic,3
36384,81248,Traffic,9
36385,69886,Traffic,8
36386,97731,Customs,7
36387,48002,Customs,4
36388,180161,Traffic,1
36389,172979,Logistics Issue,6
36390,128369,Traffic,6
36391,135648,Weather,5
36392,140299,Logistics Issue,4
36393,45487,Weather,1
36394,120282,Weather,8
36395,38002,Logistics Issue,3
36396,23554,Customs,5
36397,167436,Weather,4
36398,3516,Weather,3
36399,156538,Weather,9
36400,11583,Logistics Issue,9
36401,55363,Customs,1
36402,195727,Customs,3
36403,92945,Weather,4
36404,119972,Customs,7
36405,1681,Customs,7
36406,159213,Customs,9
36407,58215,Weather,8
36408,107472,Logistics Issue,9
36409,26696,Weather,4
36410,32743,Customs,7
36411,115615,Logistics Issue,2
36412,158184,Weather,8
36413,86772,Logistics Issue,2
36414,56674,Customs,9
36415,7230,Traffic,5
36416,178383,Logistics Issue,7
36417,71201,Traffic,5
36418,156614,Logistics Issue,2
36419,10710,Customs,5
36420,27654,Traffic,4
36421,118512,Traffic,9
36422,134514,Customs,5
36423,17970,Traffic,4
36424,183889,Customs,6
36425,69804,Weather,4
36426,195927,Logistics Issue,9
36427,8419,Weather,6
36428,139918,Customs,2
36429,24200,Traffic,2
36430,118396,Traffic,6
36431,4350,Logistics Issue,3
36432,145342,Logistics Issue,6
36433,101555,Customs,3
36434,114230,Traffic,5
36435,35467,Weather,1
36436,46850,Traffic,3
36437,171620,Logistics Issue,3
36438,132323,Logistics Issue,8
36439,48093,Logistics Issue,5
